timestamp,label,ESP32_NODE_1_sub_0,ESP32_NODE_1_sub_1,ESP32_NODE_1_sub_2,ESP32_NODE_1_sub_3,ESP32_NODE_1_sub_4,ESP32_NODE_1_sub_5,ESP32_NODE_1_sub_6,ESP32_NODE_1_sub_7,ESP32_NODE_1_sub_8,ESP32_NODE_1_sub_9,ESP32_NODE_2_sub_0,ESP32_NODE_2_sub_1,ESP32_NODE_2_sub_2,ESP32_NODE_2_sub_3,ESP32_NODE_2_sub_4,ESP32_NODE_2_sub_5,ESP32_NODE_2_sub_6,ESP32_NODE_2_sub_7,ESP32_NODE_2_sub_8,ESP32_NODE_2_sub_9,ESP32_NODE_3_sub_0,ESP32_NODE_3_sub_1,ESP32_NODE_3_sub_2,ESP32_NODE_3_sub_3,ESP32_NODE_3_sub_4,ESP32_NODE_3_sub_5,ESP32_NODE_3_sub_6,ESP32_NODE_3_sub_7,ESP32_NODE_3_sub_8,ESP32_NODE_3_sub_9
1772090101.0445888,empty_room,128,5,0,0,0,0,10,14,14,10,128,5,0,0,0,0,19,17,16,18,128,5,0,0,0,0,17,18,17,17
1772090101.157069,empty_room,90,11,0,0,0,0,12,12,13,13,21,15,0,0,0,0,18,14,10,5,117,29,0,0,0,0,12,12,13,15
1772090101.3290792,empty_room,99,5,0,0,0,0,11,9,9,8,99,5,0,0,0,0,18,17,18,17,99,5,0,0,0,0,20,34,41,43
1772090101.4092145,empty_room,99,5,0,0,0,0,11,7,11,12,102,29,0,0,0,0,17,18,17,17,90,11,0,0,0,0,20,22,18,19
1772090101.48957,empty_room,90,11,0,0,0,0,18,19,18,17,90,11,0,0,0,0,21,21,19,15,90,11,0,0,0,0,17,18,17,18
1772090101.5832005,empty_room,134,5,0,0,0,0,24,22,19,19,128,5,0,0,0,0,17,19,19,17,99,5,0,0,0,0,13,19,23,29
1772090101.709413,empty_room,90,11,0,0,0,0,13,12,12,12,128,5,0,0,0,0,20,19,20,18,90,11,0,0,0,0,19,19,20,19
1772090101.8019195,empty_room,90,11,0,0,0,0,12,10,13,12,90,11,0,0,0,0,17,21,15,20,90,11,0,0,0,0,15,14,17,17
1772090101.8942132,empty_room,32,18,0,0,0,0,11,12,13,12,99,5,0,0,0,0,23,20,18,20,90,11,0,0,0,0,17,16,17,18
1772090102.004864,empty_room,21,15,0,0,0,0,23,21,19,17,90,11,0,0,0,0,17,18,17,17,90,11,0,0,0,0,13,16,16,15
1772090102.1135623,empty_room,134,5,0,0,0,0,25,23,21,20,90,11,0,0,0,0,19,18,19,18,90,11,0,0,0,0,19,16,18,17
1772090102.1773276,empty_room,128,5,0,0,0,0,14,14,16,15,128,5,0,0,0,0,19,19,17,17,72,29,0,0,0,0,3,4,3,3
1772090102.269968,empty_room,99,5,0,0,0,0,13,13,13,14,99,5,0,0,0,0,21,15,10,5,90,11,0,0,0,0,20,21,22,22
1772090102.3647454,empty_room,128,5,0,0,0,0,23,16,25,29,90,11,0,0,0,0,19,19,18,18,128,5,0,0,0,0,17,18,17,18
1772090102.4596875,empty_room,134,5,0,0,0,0,24,22,20,19,90,11,0,0,0,0,17,16,17,16,90,11,0,0,0,0,69,62,79,90
1772090102.5714123,empty_room,99,5,0,0,0,0,13,14,13,11,117,29,0,0,0,0,18,18,17,19,90,11,0,0,0,0,19,20,19,20
1772090102.679279,empty_room,134,5,0,0,0,0,25,23,22,19,128,5,0,0,0,0,20,19,19,18,90,11,0,0,0,0,13,11,13,12
1772090102.7577307,empty_room,99,5,0,0,0,0,13,9,10,12,90,11,0,0,0,0,21,22,21,21,90,11,0,0,0,0,21,19,24,20
1772090102.8831828,empty_room,128,5,0,0,0,0,30,26,26,30,128,5,0,0,0,0,26,25,26,27,128,5,0,0,0,0,20,20,20,22
1772090102.9940996,empty_room,128,5,0,0,0,0,12,10,12,13,128,5,0,0,0,0,18,17,17,17,128,5,0,0,0,0,16,17,19,18
1772090103.087981,empty_room,128,5,0,0,0,0,11,12,13,13,99,5,0,0,0,0,18,19,17,17,90,11,0,0,0,0,22,21,20,22
1772090103.1964755,empty_room,21,15,0,0,0,0,25,22,21,18,99,5,0,0,0,0,18,13,8,4,128,5,0,0,0,0,15,16,14,15
1772090103.2897594,empty_room,128,5,0,0,0,0,19,20,21,22,128,5,0,0,0,0,16,17,17,15,128,5,0,0,0,0,16,16,17,16
1772090103.398362,empty_room,128,5,0,0,0,0,15,15,15,21,128,5,0,0,0,0,17,15,17,14,90,11,0,0,0,0,15,12,12,10
1772090103.491829,empty_room,117,29,0,0,0,0,11,10,9,11,128,5,0,0,0,0,17,17,17,17,90,11,0,0,0,0,9,11,12,13
1772090103.6018076,empty_room,128,5,0,0,0,0,15,13,17,17,99,5,0,0,0,0,16,17,14,18,99,5,0,0,0,0,14,20,25,27
1772090103.6967506,empty_room,21,15,0,0,0,0,23,21,19,18,128,5,0,0,0,0,17,21,14,20,128,5,0,0,0,0,11,13,12,14
1772090103.8046155,empty_room,128,5,0,0,0,0,8,10,9,10,128,5,0,0,0,0,17,18,17,17,90,11,0,0,0,0,15,10,13,14
1772090103.866922,empty_room,117,29,0,0,0,0,12,12,10,14,117,29,0,0,0,0,17,16,17,15,90,11,0,0,0,0,20,20,19,21
1772090103.9441612,empty_room,90,11,0,0,0,0,12,16,12,20,128,5,0,0,0,0,19,16,21,20,90,11,0,0,0,0,19,20,21,21
1772090104.021778,empty_room,117,29,0,0,0,0,20,18,19,18,90,11,0,0,0,0,19,19,18,18,117,29,0,0,0,0,22,23,23,19
1772090104.1149483,empty_room,99,5,0,0,0,0,11,11,12,13,134,5,0,0,0,0,20,14,9,5,134,5,0,0,0,0,6,8,11,14
